fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
FR;04;2021-11-01;8;3;1;0;5199;2411;59;0;0.1;0.1;0.0;0.0
FR;04;2021-11-02;11;6;0;0;5210;2417;59;0;0.1;0.1;0.0;0.0
FR;04;2021-11-03;7;11;4;0;5217;2428;63;0;0.1;0.1;0.0;0.0
FR;04;2021-11-04;7;8;1;0;5224;2436;64;0;0.1;0.1;0.0;0.0
FR;04;2021-11-05;6;7;4;0;5230;2443;68;0;0.1;0.1;0.0;0.0
FR;04;2021-11-06;2;6;0;0;5232;2449;68;0;0.1;0.1;0.0;0.0
FR;04;2021-11-07;0;1;0;0;5232;2450;68;0;0.1;0.1;0.0;0.0
FR;04;2021-11-08;2;8;1;0;5234;2458;69;0;0.1;0.1;0.0;0.0
FR;04;2021-11-09;2;5;1;0;5236;2463;70;0;0.1;0.1;0.0;0.0
FR;04;2021-11-10;10;10;1;0;5246;2473;71;0;0.1;0.1;0.0;0.0
FR;04;2021-11-11;3;3;5;0;5249;2476;76;0;0.1;0.1;0.0;0.0
FR;04;2021-11-12;8;3;5;0;5257;2479;81;0;0.1;0.1;0.0;0.0
FR;04;2021-11-13;1;4;1;0;5258;2483;82;0;0.1;0.1;0.0;0.0
FR;04;2021-11-14;0;1;0;0;5258;2484;82;0;0.1;0.1;0.0;0.0
FR;04;2021-11-15;12;11;0;0;5270;2495;82;0;0.1;0.1;0.0;0.0
FR;04;2021-11-16;7;4;2;0;5277;2499;84;0;0.1;0.1;0.0;0.0
FR;04;2021-11-17;14;7;6;0;5291;2506;90;0;0.1;0.1;0.0;0.0
FR;04;2021-11-18;2;5;3;0;5293;2511;93;0;0.1;0.1;0.0;0.0
FR;04;2021-11-19;9;9;4;0;5302;2520;97;0;0.1;0.1;0.0;0.0
FR;04;2021-11-20;5;8;1;0;5307;2528;98;0;0.1;0.1;0.0;0.0
FR;04;2021-11-21;1;2;0;0;5308;2530;98;0;0.1;0.1;0.0;0.0
FR;04;2021-11-22;5;12;7;0;5313;2542;105;0;0.1;0.1;0.0;0.0
FR;04;2021-11-23;6;7;3;0;5319;2549;108;0;0.1;0.1;0.0;0.0
FR;04;2021-11-24;1;9;4;0;5320;2558;112;0;0.1;0.1;0.0;0.0
FR;04;2021-11-25;11;9;3;0;5331;2567;115;0;0.1;0.1;0.0;0.0
FR;04;2021-11-26;9;15;11;0;5340;2582;126;0;0.1;0.1;0.0;0.0
FR;04;2021-11-27;5;9;5;0;5345;2591;131;0;0.1;0.1;0.0;0.0
FR;04;2021-11-28;3;7;0;0;5348;2598;131;0;0.1;0.1;0.0;0.0
FR;04;2021-11-29;3;9;6;0;5351;2607;137;0;0.1;0.1;0.0;0.0
FR;04;2021-11-30;7;8;9;0;5358;2615;146;0;0.1;0.1;0.0;0.0
FR;04;2021-12-01;11;6;8;0;5369;2621;154;0;0.1;0.1;0.0;0.0
FR;04;2021-12-02;10;15;10;0;5379;2636;164;0;0.1;0.1;0.0;0.0
FR;04;2021-12-03;8;18;12;0;5387;2654;176;0;0.1;0.1;0.0;0.0
FR;04;2021-12-04;1;4;8;0;5388;2658;184;0;0.1;0.1;0.0;0.0
FR;04;2021-12-05;2;1;5;0;5390;2659;189;0;0.1;0.1;0.0;0.0
FR;04;2021-12-06;14;13;9;0;5404;2672;198;0;0.1;0.1;0.0;0.0
FR;04;2021-12-07;7;16;10;0;5411;2688;208;0;0.1;0.1;0.0;0.0
FR;04;2021-12-08;6;17;12;0;5417;2705;220;0;0.1;0.1;0.0;0.0
FR;04;2021-12-09;10;19;15;0;5427;2724;235;0;0.1;0.1;0.0;0.0
FR;04;2021-12-10;13;17;7;0;5440;2741;242;0;0.1;0.1;0.0;0.0
FR;04;2021-12-11;5;14;14;0;5445;2755;256;0;0.1;0.1;0.0;0.0
FR;04;2021-12-12;2;3;4;0;5447;2758;260;0;0.1;0.1;0.0;0.0
FR;04;2021-12-13;7;22;19;0;5454;2780;279;0;0.1;0.1;0.0;0.0
FR;04;2021-12-14;11;28;13;0;5465;2808;292;0;0.1;0.1;0.0;0.0
FR;04;2021-12-15;21;23;9;0;5486;2831;301;0;0.1;0.1;0.0;0.0
FR;04;2021-12-16;20;27;14;0;5506;2858;315;0;0.1;0.1;0.0;0.0
FR;04;2021-12-17;14;26;15;0;5520;2884;330;0;0.2;0.1;0.0;0.0
FR;04;2021-12-18;8;12;8;0;5528;2896;338;0;0.2;0.1;0.0;0.0
FR;04;2021-12-19;2;4;7;0;5530;2900;345;0;0.2;0.1;0.0;0.0
FR;04;2021-12-20;14;30;19;0;5544;2930;364;0;0.2;0.1;0.0;0.0
FR;04;2021-12-21;7;21;19;0;5551;2951;383;0;0.2;0.1;0.0;0.0
FR;04;2021-12-22;14;23;17;0;5565;2974;400;0;0.2;0.1;0.0;0.0
FR;04;2021-12-23;8;17;20;0;5573;2991;420;0;0.2;0.1;0.0;0.0
FR;04;2021-12-24;8;15;9;0;5581;3006;429;0;0.2;0.1;0.0;0.0
FR;04;2021-12-25;2;0;2;0;5583;3006;431;0;0.2;0.1;0.0;0.0
FR;04;2021-12-26;2;7;7;0;5585;3013;438;0;0.2;0.1;0.0;0.0
FR;04;2021-12-27;11;24;13;0;5596;3037;451;0;0.2;0.1;0.0;0.0
FR;04;2021-12-28;18;23;17;0;5614;3060;468;0;0.2;0.1;0.0;0.0
FR;04;2021-12-29;15;20;8;0;5629;3080;476;0;0.2;0.1;0.0;0.0
FR;04;2021-12-30;11;19;10;1;5640;3099;486;1;0.2;0.1;0.0;0.0
FR;04;2021-12-31;5;9;2;1;5645;3108;488;2;0.2;0.1;0.0;0.0
FR;04;2022-01-01;0;1;1;0;5645;3109;489;2;0.2;0.1;0.0;0.0
FR;04;2022-01-02;2;6;2;1;5647;3115;491;3;0.2;0.1;0.0;0.0
FR;04;2022-01-03;7;18;17;0;5654;3133;508;3;0.2;0.1;0.0;0.0
FR;04;2022-01-04;11;12;15;0;5665;3145;523;3;0.2;0.1;0.0;0.0
FR;04;2022-01-05;11;10;11;0;5676;3155;534;3;0.2;0.1;0.0;0.0
FR;04;2022-01-06;9;16;15;1;5685;3171;549;4;0.2;0.1;0.0;0.0
FR;04;2022-01-07;14;19;6;0;5699;3190;555;4;0.2;0.1;0.0;0.0
FR;04;2022-01-08;17;17;5;0;5716;3207;560;4;0.2;0.1;0.0;0.0
FR;04;2022-01-09;0;4;3;0;5716;3211;563;4;0.2;0.1;0.0;0.0
FR;04;2022-01-10;9;27;18;0;5725;3238;581;4;0.2;0.1;0.0;0.0
FR;04;2022-01-11;9;19;16;0;5734;3257;597;4;0.2;0.1;0.0;0.0
FR;04;2022-01-12;8;14;3;0;5742;3271;600;4;0.2;0.1;0.0;0.0
FR;04;2022-01-13;9;21;7;0;5751;3292;607;4;0.2;0.1;0.0;0.0
FR;04;2022-01-14;12;15;11;0;5763;3307;618;4;0.2;0.1;0.0;0.0
FR;04;2022-01-15;8;14;10;0;5771;3321;628;4;0.2;0.1;0.0;0.0
FR;04;2022-01-16;7;4;0;0;5778;3325;628;4;0.2;0.1;0.0;0.0
FR;04;2022-01-17;3;15;13;0;5781;3340;641;4;0.2;0.1;0.0;0.0
FR;04;2022-01-18;5;6;4;0;5786;3346;645;4;0.2;0.1;0.0;0.0
FR;04;2022-01-19;7;14;4;0;5793;3360;649;4;0.2;0.1;0.0;0.0
FR;04;2022-01-20;9;9;10;0;5802;3369;659;4;0.2;0.1;0.0;0.0
FR;04;2022-01-21;13;7;8;0;5815;3376;667;4;0.2;0.1;0.0;0.0
FR;04;2022-01-22;11;14;4;0;5826;3390;671;4;0.2;0.1;0.0;0.0
FR;04;2022-01-23;1;3;1;0;5827;3393;672;4;0.2;0.1;0.0;0.0
FR;04;2022-01-24;4;12;8;0;5831;3405;680;4;0.2;0.1;0.0;0.0
FR;04;2022-01-25;6;10;7;0;5837;3415;687;4;0.2;0.1;0.0;0.0
FR;04;2022-01-26;8;11;4;0;5845;3426;691;4;0.2;0.1;0.0;0.0
FR;04;2022-01-27;4;5;5;0;5849;3431;696;4;0.2;0.1;0.0;0.0
FR;04;2022-01-28;6;9;5;0;5855;3440;701;4;0.2;0.1;0.0;0.0
FR;04;2022-01-29;2;10;6;0;5857;3450;707;4;0.2;0.1;0.0;0.0
FR;04;2022-01-30;3;5;2;0;5860;3455;709;4;0.2;0.1;0.0;0.0
FR;04;2022-01-31;1;6;3;0;5861;3461;712;4;0.2;0.1;0.0;0.0
FR;04;2022-02-01;2;11;5;0;5863;3472;717;4;0.2;0.1;0.0;0.0
FR;04;2022-02-02;8;13;7;0;5871;3485;724;4;0.2;0.1;0.0;0.0
FR;04;2022-02-03;1;10;12;1;5872;3495;736;5;0.2;0.1;0.0;0.0
FR;04;2022-02-04;7;4;5;0;5879;3499;741;5;0.2;0.1;0.0;0.0
FR;04;2022-02-05;4;7;4;0;5883;3506;745;5;0.2;0.1;0.0;0.0
FR;04;2022-02-06;3;4;4;0;5886;3510;749;5;0.2;0.1;0.0;0.0
FR;04;2022-02-07;2;5;6;0;5888;3515;755;5;0.2;0.1;0.0;0.0
FR;04;2022-02-08;2;2;6;0;5890;3517;761;5;0.2;0.1;0.0;0.0
FR;04;2022-02-09;2;3;5;0;5892;3520;766;5;0.2;0.1;0.0;0.0
FR;04;2022-02-10;1;4;2;0;5893;3524;768;5;0.2;0.1;0.0;0.0
FR;04;2022-02-11;3;5;4;0;5896;3529;772;5;0.2;0.1;0.0;0.0
FR;04;2022-02-12;3;7;5;0;5899;3536;777;5;0.2;0.1;0.0;0.0
FR;04;2022-02-13;3;3;0;0;5902;3539;777;5;0.2;0.1;0.0;0.0
FR;04;2022-02-14;6;5;1;0;5908;3544;778;5;0.2;0.1;0.0;0.0
FR;04;2022-02-15;1;2;2;0;5909;3546;780;5;0.2;0.1;0.0;0.0
FR;04;2022-02-16;5;8;4;0;5914;3554;784;5;0.2;0.1;0.0;0.0
FR;04;2022-02-17;4;4;6;0;5918;3558;790;5;0.2;0.1;0.0;0.0
FR;04;2022-02-18;6;6;6;0;5924;3564;796;5;0.2;0.1;0.0;0.0
FR;04;2022-02-19;3;6;2;0;5927;3570;798;5;0.2;0.1;0.0;0.0
FR;04;2022-02-20;1;0;1;0;5928;3570;799;5;0.2;0.1;0.0;0.0
FR;04;2022-02-21;1;3;4;0;5929;3573;803;5;0.2;0.1;0.0;0.0
FR;04;2022-02-22;3;5;4;0;5932;3578;807;5;0.2;0.1;0.0;0.0
FR;04;2022-02-23;4;10;1;0;5936;3588;808;5;0.2;0.1;0.0;0.0
FR;04;2022-02-24;4;6;4;0;5940;3594;812;5;0.2;0.1;0.0;0.0
FR;04;2022-02-25;1;2;2;0;5941;3596;814;5;0.2;0.1;0.0;0.0
FR;04;2022-02-26;3;2;1;0;5944;3598;815;5;0.2;0.1;0.0;0.0
FR;04;2022-02-27;2;2;0;0;5946;3600;815;5;0.2;0.1;0.0;0.0
FR;04;2022-02-28;3;4;3;0;5949;3604;818;5;0.2;0.1;0.0;0.0
FR;04;2022-03-01;5;5;4;1;5954;3609;822;6;0.2;0.1;0.0;0.0
FR;04;2022-03-02;4;5;3;0;5958;3614;825;6;0.2;0.1;0.0;0.0
FR;04;2022-03-03;3;3;1;0;5961;3617;826;6;0.2;0.1;0.0;0.0
FR;04;2022-03-04;3;1;3;0;5964;3618;829;6;0.2;0.1;0.0;0.0
FR;04;2022-03-05;2;3;0;0;5966;3621;829;6;0.2;0.1;0.0;0.0
FR;04;2022-03-06;0;0;0;0;5966;3621;829;6;0.2;0.1;0.0;0.0
FR;04;2022-03-07;3;3;2;0;5969;3624;831;6;0.2;0.1;0.0;0.0
FR;04;2022-03-08;0;1;3;0;5969;3625;834;6;0.2;0.1;0.0;0.0
FR;04;2022-03-09;1;4;0;0;5970;3629;834;6;0.2;0.1;0.0;0.0
FR;04;2022-03-10;1;2;3;1;5971;3631;837;7;0.2;0.1;0.0;0.0
FR;04;2022-03-11;0;2;1;0;5971;3633;838;7;0.2;0.1;0.0;0.0
FR;04;2022-03-12;4;2;2;1;5975;3635;840;8;0.2;0.1;0.0;0.0
FR;04;2022-03-13;0;2;0;0;5975;3637;840;8;0.2;0.1;0.0;0.0
FR;04;2022-03-14;0;0;0;0;5975;3637;840;8;0.2;0.1;0.0;0.0
FR;04;2022-03-15;1;0;2;0;5976;3637;842;8;0.2;0.1;0.0;0.0
FR;04;2022-03-16;1;0;0;0;5977;3637;842;8;0.2;0.1;0.0;0.0
FR;04;2022-03-17;1;1;1;0;5978;3638;843;8;0.2;0.1;0.0;0.0
FR;04;2022-03-18;0;0;1;0;5978;3638;844;8;0.2;0.1;0.0;0.0
FR;04;2022-03-19;0;0;0;0;5978;3638;844;8;0.2;0.1;0.0;0.0
FR;04;2022-03-20;0;2;0;0;5978;3640;844;8;0.2;0.1;0.0;0.0
FR;04;2022-03-21;0;0;1;0;5978;3640;845;8;0.2;0.1;0.0;0.0
FR;04;2022-03-22;1;2;1;0;5979;3642;846;8;0.2;0.1;0.0;0.0
FR;04;2022-03-23;0;1;0;0;5979;3643;846;8;0.2;0.1;0.0;0.0
FR;04;2022-03-24;3;1;1;0;5982;3644;847;8;0.2;0.1;0.0;0.0
FR;04;2022-03-25;3;5;3;0;5985;3649;850;8;0.2;0.1;0.0;0.0
FR;04;2022-03-26;1;3;3;1;5986;3652;853;9;0.2;0.1;0.0;0.0
FR;04;2022-03-27;1;0;0;0;5987;3652;853;9;0.2;0.1;0.0;0.0
FR;04;2022-03-28;3;2;1;0;5990;3654;854;9;0.2;0.1;0.0;0.0
FR;04;2022-03-29;1;2;0;0;5991;3656;854;9;0.2;0.1;0.0;0.0
FR;04;2022-03-30;2;0;1;0;5993;3656;855;9;0.2;0.1;0.0;0.0
FR;04;2022-03-31;0;1;0;0;5993;3657;855;9;0.2;0.1;0.0;0.0
FR;04;2022-04-01;1;1;2;0;5994;3658;857;9;0.2;0.1;0.0;0.0
FR;04;2022-04-02;0;0;0;0;5994;3658;857;9;0.2;0.1;0.0;0.0
FR;04;2022-04-03;0;0;1;0;5994;3658;858;9;0.2;0.1;0.0;0.0
FR;04;2022-04-04;0;0;1;0;5994;3658;859;9;0.2;0.1;0.0;0.0
FR;04;2022-04-05;0;0;0;0;5994;3658;859;9;0.2;0.1;0.0;0.0
FR;04;2022-04-06;1;2;1;0;5995;3660;860;9;0.2;0.1;0.0;0.0
FR;04;2022-04-07;0;0;2;0;5995;3660;862;9;0.2;0.1;0.0;0.0
FR;04;2022-04-08;1;0;1;0;5996;3660;863;9;0.2;0.1;0.0;0.0
FR;04;2022-04-09;2;2;1;0;5998;3662;864;9;0.2;0.1;0.0;0.0
FR;04;2022-04-10;0;0;1;0;5998;3662;865;9;0.2;0.1;0.0;0.0
FR;04;2022-04-11;2;2;1;0;6000;3664;866;9;0.2;0.1;0.0;0.0
FR;04;2022-04-12;2;1;1;0;6002;3665;867;9;0.2;0.1;0.0;0.0
FR;04;2022-04-13;0;1;1;0;6002;3666;868;9;0.2;0.1;0.0;0.0
FR;04;2022-04-14;1;1;3;0;6003;3667;871;9;0.2;0.1;0.0;0.0
FR;04;2022-04-15;0;1;3;0;6003;3668;874;9;0.2;0.1;0.0;0.0
FR;04;2022-04-16;0;0;0;0;6003;3668;874;9;0.2;0.1;0.0;0.0
FR;04;2022-04-17;0;0;0;0;6003;3668;874;9;0.2;0.1;0.0;0.0
FR;04;2022-04-18;0;0;0;0;6003;3668;874;9;0.2;0.1;0.0;0.0
FR;04;2022-04-19;1;0;1;1;6004;3668;875;10;0.2;0.1;0.0;0.0
FR;04;2022-04-20;0;0;0;0;6004;3668;875;10;0.2;0.1;0.0;0.0
FR;04;2022-04-21;1;1;2;1;6005;3669;877;11;0.2;0.1;0.0;0.0
FR;04;2022-04-22;0;0;1;2;6005;3669;878;13;0.2;0.1;0.0;0.0
FR;04;2022-04-23;1;0;0;0;6006;3669;878;13;0.2;0.1;0.0;0.0
FR;04;2022-04-24;0;0;0;0;6006;3669;878;13;0.2;0.1;0.0;0.0
FR;04;2022-04-25;0;0;0;0;6006;3669;878;13;0.2;0.1;0.0;0.0
FR;04;2022-04-26;0;1;0;0;6006;3670;878;13;0.2;0.1;0.0;0.0
FR;04;2022-04-27;0;0;0;1;6006;3670;878;14;0.2;0.1;0.0;0.0
FR;04;2022-04-28;1;1;0;0;6007;3671;878;14;0.2;0.1;0.0;0.0
FR;04;2022-04-29;2;1;1;0;6009;3672;879;14;0.2;0.1;0.0;0.0
FR;04;2022-04-30;0;1;0;0;6009;3673;879;14;0.2;0.1;0.0;0.0
FR;04;2022-05-01;0;0;0;0;6009;3673;879;14;0.2;0.1;0.0;0.0
FR;04;2022-05-02;0;1;3;0;6009;3674;882;14;0.2;0.1;0.0;0.0
FR;04;2022-05-03;0;0;1;0;6009;3674;883;14;0.2;0.1;0.0;0.0
FR;04;2022-05-04;2;2;3;1;6011;3676;886;15;0.2;0.1;0.0;0.0
FR;04;2022-05-05;0;0;3;0;6011;3676;889;15;0.2;0.1;0.0;0.0
FR;04;2022-05-06;2;1;3;0;6013;3677;892;15;0.2;0.1;0.0;0.0
FR;04;2022-05-07;2;2;0;0;6015;3679;892;15;0.2;0.1;0.0;0.0
FR;04;2022-05-08;0;0;0;1;6015;3679;892;16;0.2;0.1;0.0;0.0
FR;04;2022-05-09;0;0;0;1;6015;3679;892;17;0.2;0.1;0.0;0.0
FR;04;2022-05-10;1;1;1;1;6016;3680;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-11;1;0;0;0;6017;3680;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-12;1;0;0;0;6018;3680;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-13;2;2;0;0;6020;3682;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-14;0;0;0;0;6020;3682;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-15;1;1;0;0;6021;3683;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-16;1;0;0;0;6022;3683;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-17;1;0;0;0;6023;3683;893;18;0.2;0.1;0.0;0.0
FR;04;2022-05-18;1;0;2;0;6024;3683;895;18;0.2;0.1;0.0;0.0
FR;04;2022-05-19;1;1;0;0;6025;3684;895;18;0.2;0.1;0.0;0.0
FR;04;2022-05-20;0;0;0;0;6025;3684;895;18;0.2;0.1;0.0;0.0
FR;04;2022-05-21;0;0;0;0;6025;3684;895;18;0.2;0.1;0.0;0.0
FR;04;2022-05-22;0;0;0;0;6025;3684;895;18;0.2;0.1;0.0;0.0
FR;11;2020-12-27;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
FR;11;2020-12-28;2;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
FR;11;2020-12-29;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
FR;11;2020-12-30;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
FR;11;2020-12-31;1;0;0;0;3;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-01;3;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-02;0;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-03;0;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-04;4;0;0;0;10;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-05;22;0;0;0;32;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-06;10;0;0;0;42;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-07;1;0;0;0;43;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-08;3;0;0;0;46;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-09;0;0;0;0;46;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-10;2;0;0;0;48;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-11;2;0;0;0;50;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-12;0;0;0;0;50;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-13;3;0;0;0;53;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-14;1;0;0;0;54;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-15;1;0;0;0;55;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-16;1;0;0;0;56;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-17;1;0;0;0;57;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-18;1;0;0;0;58;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-19;0;0;0;0;58;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-20;0;0;0;0;58;0;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-21;2;1;0;0;60;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-22;1;0;0;0;61;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-23;0;0;0;0;61;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-24;0;0;0;0;61;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-25;0;0;0;0;61;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-26;1;0;0;0;62;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-27;1;0;0;0;63;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-28;0;0;0;0;63;1;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-29;3;1;0;0;66;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-30;1;0;0;0;67;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-01-31;0;0;0;0;67;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-01;1;0;0;0;68;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-02;1;0;0;0;69;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-03;1;0;0;0;70;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-04;4;0;0;0;74;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-05;1;0;0;0;75;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-06;1;0;0;0;76;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-07;0;0;0;0;76;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-08;0;0;0;0;76;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-09;2;0;0;0;78;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-10;1;0;0;0;79;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-11;2;0;0;0;81;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-12;1;0;0;0;82;2;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-13;0;1;0;0;82;3;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-14;0;0;0;0;82;3;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-15;2;0;0;0;84;3;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-16;1;0;0;0;85;3;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-17;1;1;0;0;86;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-18;0;0;0;0;86;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-19;2;0;0;0;88;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-20;0;0;0;0;88;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-21;0;0;0;0;88;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-22;2;0;0;0;90;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-23;0;0;0;0;90;4;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-24;0;1;0;0;90;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-25;0;0;0;0;90;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-26;2;0;0;0;92;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-27;3;0;0;0;95;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-02-28;1;0;0;0;96;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-01;2;0;0;0;98;5;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-02;2;1;0;0;100;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-03;4;0;0;0;104;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-04;1;0;0;0;105;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-05;2;0;0;0;107;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-06;1;0;0;0;108;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-07;0;0;0;0;108;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-08;2;0;0;0;110;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-09;3;0;0;0;113;6;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-10;4;2;0;0;117;8;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-11;8;0;0;0;125;8;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-12;3;0;0;0;128;8;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-13;4;1;0;0;132;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-14;0;0;0;0;132;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-15;2;0;0;0;134;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-16;1;0;0;0;135;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-17;0;0;0;0;135;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-18;2;0;0;0;137;9;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-19;1;1;0;0;138;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-20;1;0;0;0;139;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-21;1;0;0;0;140;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-22;1;0;0;0;141;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-23;2;0;0;0;143;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-24;3;0;0;0;146;10;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-25;2;1;0;0;148;11;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-26;3;1;0;0;151;12;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-27;2;0;0;0;153;12;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-28;0;0;0;0;153;12;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-29;1;0;0;0;154;12;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-30;4;1;0;0;158;13;0;0;0.0;0.0;0.0;0.0
FR;11;2021-03-31;4;0;0;0;162;13;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-01;5;0;0;0;167;13;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-02;2;1;0;0;169;14;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-03;2;0;0;0;171;14;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-04;6;1;0;0;177;15;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-05;15;1;0;0;192;16;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-06;2;0;0;0;194;16;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-07;5;1;0;0;199;17;0;0;0.0;0.0;0.0;0.0
FR;11;2021-04-08;5;0;0;0;204;17;0;0;0.0;0.0;0.0;0.0
