epci;sg;cage65;cl_age65;pop;P;T;Ti;Tp;Td
200023414;2021-01-29-2021-02-04;[00-65);64;387225,75;579,50;10462,01;149,66;5,54;2701,79
200023414;2021-01-30-2021-02-05;[00-65);64;387225,75;572,23;10578,68;147,78;5,41;2731,92
200023414;2021-01-31-2021-02-06;[00-65);64;387225,75;563,39;10542,50;145,50;5,34;2722,57
200023414;2021-02-01-2021-02-07;[00-65);64;387225,75;560,41;10591,45;144,72;5,29;2735,21
200023414;2021-02-02-2021-02-08;[00-65);64;387225,75;530,61;10392,37;137,03;5,11;2683,80
200023414;2021-02-03-2021-02-09;[00-65);64;387225,75;510,40;10274,32;131,81;4,97;2653,31
200023414;2021-02-04-2021-02-10;[00-65);64;387225,75;481,24;9942,56;124,28;4,84;2567,64
200023414;2021-02-05-2021-02-11;[00-65);64;387225,75;473,14;9819,44;122,19;4,82;2535,84
200023414;2021-02-06-2021-02-12;[00-65);64;387225,75;454,24;9720,73;117,31;4,67;2510,35
200023414;2021-02-07-2021-02-13;[00-65);64;387225,75;453,16;9716,45;117,03;4,66;2509,25
200023414;2021-02-08-2021-02-14;[00-65);64;387225,75;460,16;9621,53;118,84;4,78;2484,73
200023414;2021-02-09-2021-02-15;[00-65);64;387225,75;470,89;9698,81;121,61;4,86;2504,69
200023414;2021-02-10-2021-02-16;[00-65);64;387225,75;510,88;9854,18;131,93;5,18;2544,81
200023414;2021-02-11-2021-02-17;[00-65);64;387225,75;555,11;10378,50;143,36;5,35;2680,22
200023414;2021-02-12-2021-02-18;[00-65);64;387225,75;584,21;10807,72;150,87;5,41;2791,06
200023414;2021-02-13-2021-02-19;[00-65);64;387225,75;649,22;11427,82;167,66;5,68;2951,20
200023414;2021-02-14-2021-02-20;[00-65);64;387225,75;668,30;11587,74;172,59;5,77;2992,50
200023414;2021-02-15-2021-02-21;[00-65);64;387225,75;662,14;11758,55;171,00;5,63;3036,61
200023414;2021-02-16-2021-02-22;[00-65);64;387225,75;697,14;11773,15;180,03;5,92;3040,38
200023414;2021-02-17-2021-02-23;[00-65);64;387225,75;720,27;11657,65;186,01;6,18;3010,56
200023414;2021-02-18-2021-02-24;[00-65);64;387225,75;723,19;11424,14;186,76;6,33;2950,25
200023414;2021-02-19-2021-02-25;[00-65);64;387225,75;777,84;11591,50;200,87;6,71;2993,47
200023414;2021-02-20-2021-02-26;[00-65);64;387225,75;783,80;11487,53;202,41;6,82;2966,62
200023414;2021-02-21-2021-02-27;[00-65);64;387225,75;798,80;11575,67;206,29;6,90;2989,39
200023414;2021-02-22-2021-02-28;[00-65);64;387225,75;810,96;11515,67;209,43;7,04;2973,89
200023414;2021-02-23-2021-03-01;[00-65);64;387225,75;870,14;11385,25;224,71;7,64;2940,21
200023414;2021-02-24-2021-03-02;[00-65);64;387225,75;906,38;11457,51;234,07;7,91;2958,87
200023414;2021-02-25-2021-03-03;[00-65);64;387225,75;945,44;11627,58;244,16;8,13;3002,79
200023414;2021-02-26-2021-03-04;[00-65);64;387225,75;912,66;11410,62;235,69;8,00;2946,76
200023414;2021-02-27-2021-03-05;[00-65);64;387225,75;945,86;11358,57;244,26;8,33;2933,32
200023414;2021-02-28-2021-03-06;[00-65);64;387225,75;960,48;11305,73;248,04;8,50;2919,67
200023414;2021-03-01-2021-03-07;[00-65);64;387225,75;976,40;11341,78;252,15;8,61;2928,98
200023414;2021-03-02-2021-03-08;[00-65);64;387225,75;953,47;11299,13;246,23;8,44;2917,97
200023414;2021-03-03-2021-03-09;[00-65);64;387225,75;990,87;11179,56;255,89;8,86;2887,09
200023414;2021-03-04-2021-03-10;[00-65);64;387225,75;1015,22;11409,00;262,18;8,90;2946,34
200023414;2021-03-05-2021-03-11;[00-65);64;387225,75;1110,16;12511,13;286,70;8,87;3230,97
200023414;2021-03-06-2021-03-12;[00-65);64;387225,75;1172,92;13628,30;302,90;8,61;3519,47
200023414;2021-03-07-2021-03-13;[00-65);64;387225,75;1207,11;13982,21;311,73;8,63;3610,87
200023414;2021-03-08-2021-03-14;[00-65);64;387225,75;1209,05;13929,26;312,23;8,68;3597,19
200023414;2021-03-09-2021-03-15;[00-65);64;387225,75;1306,22;15056,75;337,33;8,68;3888,36
200023414;2021-03-10-2021-03-16;[00-65);64;387225,75;1339,16;16582,47;345,83;8,08;4282,38
200023414;2021-03-11-2021-03-17;[00-65);64;387225,75;1423,06;17227,97;367,50;8,26;4449,08
200023414;2021-03-12-2021-03-18;[00-65);64;387225,75;1465,18;17981,27;378,38;8,15;4643,61
200023414;2021-03-13-2021-03-19;[00-65);64;387225,75;1506,48;18671,11;389,04;8,07;4821,76
200023414;2021-03-14-2021-03-20;[00-65);64;387225,75;1526,49;18969,63;394,21;8,05;4898,86
200023414;2021-03-15-2021-03-21;[00-65);64;387225,75;1531,63;19059,28;395,54;8,04;4922,01
200023414;2021-03-16-2021-03-22;[00-65);64;387225,75;1608,35;19768,25;415,35;8,14;5105,10
200023414;2021-03-17-2021-03-23;[00-65);64;387225,75;1707,49;20486,76;440,96;8,33;5290,65
200023414;2021-03-18-2021-03-24;[00-65);64;387225,75;1738,45;21003,33;448,95;8,28;5424,05
200023414;2021-03-19-2021-03-25;[00-65);64;387225,75;1817,28;22499,58;469,31;8,08;5810,46
200023414;2021-03-20-2021-03-26;[00-65);64;387225,75;1913,56;23389,34;494,17;8,18;6040,23
200023414;2021-03-21-2021-03-27;[00-65);64;387225,75;1954,24;23935,75;504,68;8,16;6181,34
200023414;2021-03-22-2021-03-28;[00-65);64;387225,75;1951,24;23914,01;503,90;8,16;6175,73
200023414;2021-03-23-2021-03-29;[00-65);64;387225,75;1998,05;24442,71;515,99;8,17;6312,26
200023414;2021-03-24-2021-03-30;[00-65);64;387225,75;1962,09;24960,92;506,70;7,86;6446,09
200023414;2021-03-25-2021-03-31;[00-65);64;387225,75;1973,63;25566,38;509,68;7,72;6602,45
200023414;2021-03-26-2021-04-01;[00-65);64;387225,75;2009,76;26160,85;519,01;7,68;6755,97
200023414;2021-03-27-2021-04-02;[00-65);64;387225,75;1998,44;27096,03;516,09;7,38;6997,48
200023414;2021-03-28-2021-04-03;[00-65);64;387225,75;1967,45;27340,17;508,09;7,20;7060,52
200023414;2021-03-29-2021-04-04;[00-65);64;387225,75;1949,80;27302,00;503,53;7,14;7050,67
200023414;2021-03-30-2021-04-05;[00-65);64;387225,75;1595,57;23232,55;412,05;6,87;5999,74
200023414;2021-03-31-2021-04-06;[00-65);64;387225,75;1706,76;22601,07;440,77;7,55;5836,66
200023414;2021-04-01-2021-04-07;[00-65);64;387225,75;1711,30;22210,72;441,94;7,70;5735,86
200023414;2021-04-02-2021-04-08;[00-65);64;387225,75;1664,76;20669,42;429,92;8,05;5337,82
200023414;2021-04-03-2021-04-09;[00-65);64;387225,75;1661,37;18706,92;429,04;8,88;4831,01
200023414;2021-04-04-2021-04-10;[00-65);64;387225,75;1679,81;18302,22;433,81;9,18;4726,50
200023414;2021-04-05-2021-04-11;[00-65);64;387225,75;1707,07;18272,95;440,85;9,34;4718,94
200023414;2021-04-06-2021-04-12;[00-65);64;387225,75;2046,94;20447,62;528,62;10,01;5280,54
200023414;2021-04-07-2021-04-13;[00-65);64;387225,75;1882,16;18502,41;486,06;10,17;4778,20
200023414;2021-04-08-2021-04-14;[00-65);64;387225,75;1792,34;17458,13;462,87;10,27;4508,51
200023414;2021-04-09-2021-04-15;[00-65);64;387225,75;1717,53;16575,57;443,55;10,36;4280,60
200023414;2021-04-10-2021-04-16;[00-65);64;387225,75;1622,12;15490,17;418,91;10,47;4000,29
200023414;2021-04-11-2021-04-17;[00-65);64;387225,75;1588,14;15043,44;410,13;10,56;3884,93
200023414;2021-04-12-2021-04-18;[00-65);64;387225,75;1595,15;15023,52;411,94;10,62;3879,78
200023414;2021-04-13-2021-04-19;[00-65);64;387225,75;1477,65;14206,94;381,60;10,40;3668,90
200023414;2021-04-14-2021-04-20;[00-65);64;387225,75;1458,81;13673,44;376,73;10,67;3531,13
200023414;2021-04-15-2021-04-21;[00-65);64;387225,75;1449,86;13390,30;374,42;10,83;3458,01
200023414;2021-04-16-2021-04-22;[00-65);64;387225,75;1437,68;13414,34;371,28;10,72;3464,22
200023414;2021-04-17-2021-04-23;[00-65);64;387225,75;1383,36;13279,24;357,25;10,42;3429,33
200023414;2021-04-18-2021-04-24;[00-65);64;387225,75;1336,78;13156,69;345,22;10,16;3397,68
200023414;2021-04-19-2021-04-25;[00-65);64;387225,75;1309,41;13105,32;338,15;9,99;3384,41
200023414;2021-04-20-2021-04-26;[00-65);64;387225,75;1287,15;13313,03;332,40;9,67;3438,05
200023414;2021-04-21-2021-04-27;[00-65);64;387225,75;1253,96;14510,61;323,83;8,64;3747,33
200023414;2021-04-22-2021-04-28;[00-65);64;387225,75;1192,08;14745,30;307,85;8,08;3807,93
200023414;2021-04-23-2021-04-29;[00-65);64;387225,75;1171,60;15684,42;302,56;7,47;4050,46
200023414;2021-04-24-2021-04-30;[00-65);64;387225,75;1149,32;16929,18;296,81;6,79;4371,92
200023414;2021-04-25-2021-05-01;[00-65);64;387225,75;1083,68;16270,37;279,86;6,66;4201,78
200023414;2021-04-26-2021-05-02;[00-65);64;387225,75;1102,82;16331,63;284,80;6,75;4217,60
200023414;2021-04-27-2021-05-03;[00-65);64;387225,75;1052,10;16573,06;271,70;6,35;4279,95
200023414;2021-04-28-2021-05-04;[00-65);64;387225,75;995,95;17644,96;257,20;5,64;4556,76
200023414;2021-04-29-2021-05-05;[00-65);64;387225,75;970,51;18015,49;250,63;5,39;4652,45
200023414;2021-04-30-2021-05-06;[00-65);64;387225,75;926,59;19123,64;239,29;4,85;4938,63
200023414;2021-05-01-2021-05-07;[00-65);64;387225,75;884,92;19829,44;228,53;4,46;5120,90
200023414;2021-05-02-2021-05-08;[00-65);64;387225,75;867,29;19888,81;223,98;4,36;5136,23
200023414;2021-05-03-2021-05-09;[00-65);64;387225,75;848,79;19896,17;219,20;4,27;5138,13
200023414;2021-05-04-2021-05-10;[00-65);64;387225,75;840,69;19865,94;217,11;4,23;5130,32
200023414;2021-05-05-2021-05-11;[00-65);64;387225,75;825,36;18700,24;213,15;4,41;4829,29
200023414;2021-05-06-2021-05-12;[00-65);64;387225,75;821,23;18900,14;212,08;4,35;4880,91
200023414;2021-05-07-2021-05-13;[00-65);64;387225,75;679,91;15071,78;175,59;4,51;3892,25
200023414;2021-05-08-2021-05-14;[00-65);64;387225,75;693,00;13342,65;178,97;5,19;3445,70
200023414;2021-05-09-2021-05-15;[00-65);64;387225,75;725,64;14098,22;187,39;5,15;3640,83
200023414;2021-05-10-2021-05-16;[00-65);64;387225,75;705,97;13999,25;182,32;5,04;3615,27
200023414;2021-05-11-2021-05-17;[00-65);64;387225,75;679,15;13431,65;175,39;5,06;3468,69
200023414;2021-05-12-2021-05-18;[00-65);64;387225,75;724,03;14768,97;186,98;4,90;3814,05
200023414;2021-05-13-2021-05-19;[00-65);64;387225,75;695,55;14772,15;179,62;4,71;3814,87
200023414;2021-05-14-2021-05-20;[00-65);64;387225,75;775,17;18432,46;200,19;4,21;4760,13
200023414;2021-05-15-2021-05-21;[00-65);64;387225,75;762,47;19675,09;196,91;3,88;5081,04
200023414;2021-05-16-2021-05-22;[00-65);64;387225,75;769,84;19702,81;198,81;3,91;5088,20
200023414;2021-05-17-2021-05-23;[00-65);64;387225,75;782,04;19734,21;201,96;3,96;5096,31
200023414;2021-05-18-2021-05-24;[00-65);64;387225,75;638,72;17513,72;164,95;3,65;4522,87
200023414;2021-05-19-2021-05-25;[00-65);64;387225,75;600,39;16328,67;155,05;3,68;4216,83
200023414;2021-05-20-2021-05-26;[00-65);64;387225,75;586,73;16955,27;151,52;3,46;4378,65
200023414;2021-05-21-2021-05-27;[00-65);64;387225,75;568,29;16078,18;146,76;3,53;4152,15
200023414;2021-05-22-2021-05-28;[00-65);64;387225,75;500,53;15753,25;129,26;3,18;4068,23
200023414;2021-05-23-2021-05-29;[00-65);64;387225,75;493,68;15588,60;127,49;3,17;4025,71
200023414;2021-05-24-2021-05-30;[00-65);64;387225,75;473,65;15539,90;122,32;3,05;4013,14
200023414;2021-05-25-2021-05-31;[00-65);64;387225,75;521,28;17337,49;134,62;3,01;4477,36
200023414;2021-05-26-2021-06-01;[00-65);64;387225,75;421,56;18205,46;108,87;2,32;4701,51
200023414;2021-05-27-2021-06-02;[00-65);64;387225,75;370,34;17263,52;95,64;2,15;4458,26
200023414;2021-05-28-2021-06-03;[00-65);64;387225,75;345,76;17153,24;89,29;2,02;4429,78
200023414;2021-05-29-2021-06-04;[00-65);64;387225,75;319,99;17393,60;82,64;1,84;4491,85
200023414;2021-05-30-2021-06-05;[00-65);64;387225,75;290,83;17269,90;75,11;1,68;4459,90
200023414;2021-05-31-2021-06-06;[00-65);64;387225,75;293,32;17220,24;75,75;1,70;4447,08
200023414;2021-06-01-2021-06-07;[00-65);64;387225,75;270,06;17571,05;69,74;1,54;4537,68
200023414;2021-06-02-2021-06-08;[00-65);64;387225,75;259,21;16211,38;66,94;1,60;4186,54
200023414;2021-06-03-2021-06-09;[00-65);64;387225,75;256,37;16360,78;66,21;1,57;4225,13
200023414;2021-06-04-2021-06-10;[00-65);64;387225,75;228,19;16187,98;58,93;1,41;4180,50
200023414;2021-06-05-2021-06-11;[00-65);64;387225,75;208,23;15752,67;53,78;1,32;4068,08
200023414;2021-06-06-2021-06-12;[00-65);64;387225,75;191,23;15582,31;49,39;1,23;4024,09
200023414;2021-06-07-2021-06-13;[00-65);64;387225,75;187,60;15565,87;48,45;1,21;4019,84
200023414;2021-06-08-2021-06-14;[00-65);64;387225,75;151,33;14531,12;39,08;1,04;3752,62
200023414;2021-06-09-2021-06-15;[00-65);64;387225,75;139,58;13752,16;36,05;1,01;3551,46
200023414;2021-06-10-2021-06-16;[00-65);64;387225,75;115,12;12523,56;29,73;0,92;3234,17
200023414;2021-06-11-2021-06-17;[00-65);64;387225,75;107,95;11521,23;27,88;0,94;2975,33
200023414;2021-06-12-2021-06-18;[00-65);64;387225,75;112,44;10333,68;29,04;1,09;2668,64
200023414;2021-06-13-2021-06-19;[00-65);64;387225,75;106,44;10378,60;27,49;1,03;2680,25
200023414;2021-06-14-2021-06-20;[00-65);64;387225,75;104,08;10394,60;26,88;1,00;2684,38
200023414;2021-06-15-2021-06-21;[00-65);64;387225,75;98,61;9917,70;25,47;0,99;2561,22
200023414;2021-06-16-2021-06-22;[00-65);64;387225,75;87,08;9905,18;22,49;0,88;2557,99
200023414;2021-06-17-2021-06-23;[00-65);64;387225,75;84,18;10567,25;21,74;0,80;2728,96
200023414;2021-06-18-2021-06-24;[00-65);64;387225,75;75,98;10992,93;19,62;0,69;2838,89
200023414;2021-06-19-2021-06-25;[00-65);64;387225,75;51,01;10712,19;13,17;0,48;2766,40
200023414;2021-06-20-2021-06-26;[00-65);64;387225,75;49,86;10884,06;12,88;0,46;2810,78
200023414;2021-06-21-2021-06-27;[00-65);64;387225,75;48,86;10932,08;12,62;0,45;2823,18
200023414;2021-06-22-2021-06-28;[00-65);64;387225,75;56,87;10965,97;14,69;0,52;2831,93
200023414;2021-06-23-2021-06-29;[00-65);64;387225,75;57,51;10071,21;14,85;0,57;2600,86
200023414;2021-06-24-2021-06-30;[00-65);64;387225,75;62,87;9566,42;16,24;0,66;2470,50
200023414;2021-06-25-2021-07-01;[00-65);64;387225,75;62,78;9184,15;16,21;0,68;2371,78
200023414;2021-06-26-2021-07-02;[00-65);64;387225,75;72,07;9412,29;18,61;0,77;2430,70
200023414;2021-06-27-2021-07-03;[00-65);64;387225,75;74,18;9750,34;19,16;0,76;2518,00
200023414;2021-06-28-2021-07-04;[00-65);64;387225,75;75,06;9809,82;19,38;0,77;2533,36
200023414;2021-06-29-2021-07-05;[00-65);64;387225,75;93,68;10194,22;24,19;0,92;2632,63
200023414;2021-06-30-2021-07-06;[00-65);64;387225,75;99,05;10511,51;25,58;0,94;2714,57
200023414;2021-07-01-2021-07-07;[00-65);64;387225,75;118,46;10658,34;30,59;1,11;2752,49
200023414;2021-07-02-2021-07-08;[00-65);64;387225,75;139,07;10858,42;35,91;1,28;2804,16
200023414;2021-07-03-2021-07-09;[00-65);64;387225,75;150,74;11177,39;38,93;1,35;2886,53
200023414;2021-07-04-2021-07-10;[00-65);64;387225,75;162,15;11388,97;41,87;1,42;2941,17
200023414;2021-07-05-2021-07-11;[00-65);64;387225,75;168,95;11392,69;43,63;1,48;2942,13
200023414;2021-07-06-2021-07-12;[00-65);64;387225,75;173,95;11524,37;44,92;1,51;2976,14
200023414;2021-07-07-2021-07-13;[00-65);64;387225,75;204,85;11893,00;52,90;1,72;3071,33
200023414;2021-07-08-2021-07-14;[00-65);64;387225,75;180,88;10949,67;46,71;1,65;2827,72
200023414;2021-07-09-2021-07-15;[00-65);64;387225,75;227,35;11234,63;58,71;2,02;2901,31
200023414;2021-07-10-2021-07-16;[00-65);64;387225,75;274,75;11079,72;70,95;2,48;2861,31
200023414;2021-07-11-2021-07-17;[00-65);64;387225,75;306,72;11054,35;79,21;2,77;2854,76
200023414;2021-07-12-2021-07-18;[00-65);64;387225,75;310,41;11056,95;80,16;2,81;2855,43
200023414;2021-07-13-2021-07-19;[00-65);64;387225,75;357,55;11045,60;92,34;3,24;2852,50
200023414;2021-07-14-2021-07-20;[00-65);64;387225,75;381,72;11101,27;98,58;3,44;2866,87
200023414;2021-07-15-2021-07-21;[00-65);64;387225,75;485,31;13315,50;125,33;3,64;3438,69
200023414;2021-07-16-2021-07-22;[00-65);64;387225,75;476,42;13551,00;123,03;3,52;3499,51
200023414;2021-07-17-2021-07-23;[00-65);64;387225,75;493,57;15024,32;127,46;3,29;3879,99
200023414;2021-07-18-2021-07-24;[00-65);64;387225,75;486,52;15871,29;125,64;3,07;4098,72
200023414;2021-07-19-2021-07-25;[00-65);64;387225,75;490,55;15982,51;126,68;3,07;4127,44
200023414;2021-07-20-2021-07-26;[00-65);64;387225,75;527,91;16793,22;136,33;3,14;4336,80
200023414;2021-07-21-2021-07-27;[00-65);64;387225,75;551,46;17165,20;142,41;3,21;4432,87
200023414;2021-07-22-2021-07-28;[00-65);64;387225,75;526,80;17024,10;136,04;3,09;4396,43
200023414;2021-07-23-2021-07-29;[00-65);64;387225,75;547,51;17482,29;141,39;3,13;4514,75
200023414;2021-07-24-2021-07-30;[00-65);64;387225,75;554,33;18061,05;143,15;3,07;4664,22
200023414;2021-07-25-2021-07-31;[00-65);64;387225,75;560,39;18465,03;144,72;3,03;4768,54
200023414;2021-07-26-2021-08-01;[00-65);64;387225,75;561,49;18516,80;145,00;3,03;4781,91
200023414;2021-07-27-2021-08-02;[00-65);64;387225,75;565,38;18587,63;146,01;3,04;4800,20
200023414;2021-07-28-2021-08-03;[00-65);64;387225,75;565,67;18696,69;146,08;3,03;4828,37
200023414;2021-07-29-2021-08-04;[00-65);64;387225,75;587,41;18564,09;151,70;3,16;4794,13
200023414;2021-07-30-2021-08-05;[00-65);64;387225,75;624,18;18603,43;161,19;3,36;4804,29
200023414;2021-07-31-2021-08-06;[00-65);64;387225,75;640,19;18491,85;165,33;3,46;4775,47
200023414;2021-08-01-2021-08-07;[00-65);64;387225,75;675,27;18668,57;174,39;3,62;4821,11
200023414;2021-08-02-2021-08-08;[00-65);64;387225,75;675,19;18697,99;174,37;3,61;4828,71
200023414;2021-08-03-2021-08-09;[00-65);64;387225,75;714,39;19830,20;184,49;3,60;5121,10
200023414;2021-08-04-2021-08-10;[00-65);64;387225,75;777,03;21260,86;200,67;3,65;5490,56
200023414;2021-08-05-2021-08-11;[00-65);64;387225,75;792,79;22618,80;204,74;3,51;5841,25
200023414;2021-08-06-2021-08-12;[00-65);64;387225,75;785,90;23813,19;202,96;3,30;6149,69
200023414;2021-08-07-2021-08-13;[00-65);64;387225,75;796,60;24815,86;205,72;3,21;6408,63
200023414;2021-08-08-2021-08-14;[00-65);64;387225,75;809,97;25750,65;209,17;3,15;6650,04
200023414;2021-08-09-2021-08-15;[00-65);64;387225,75;828,38;25819,78;213,93;3,21;6667,89
200023414;2021-08-10-2021-08-16;[00-65);64;387225,75;847,85;25767,96;218,95;3,29;6654,50
200023414;2021-08-11-2021-08-17;[00-65);64;387225,75;855,65;25643,42;220,97;3,34;6622,34
200023414;2021-08-12-2021-08-18;[00-65);64;387225,75;862,60;25414,53;222,76;3,39;6563,23
200023414;2021-08-13-2021-08-19;[00-65);64;387225,75;863,52;25147,90;223,00;3,43;6494,38
200023414;2021-08-14-2021-08-20;[00-65);64;387225,75;845,23;25134,23;218,28;3,36;6490,85
200023414;2021-08-15-2021-08-21;[00-65);64;387225,75;830,51;24956,79;214,48;3,33;6445,02
200023414;2021-08-16-2021-08-22;[00-65);64;387225,75;828,62;24931,52;213,99;3,32;6438,50
200023414;2021-08-17-2021-08-23;[00-65);64;387225,75;805,50;24668,19;208,02;3,27;6370,49
200023414;2021-08-18-2021-08-24;[00-65);64;387225,75;768,36;24163,08;198,43;3,18;6240,05
200023414;2021-08-19-2021-08-25;[00-65);64;387225,75;740,79;23511,28;191,31;3,15;6071,73
200023414;2021-08-20-2021-08-26;[00-65);64;387225,75;726,89;22698,04;187,72;3,20;5861,71
200023414;2021-08-21-2021-08-27;[00-65);64;387225,75;711,50;22334,49;183,74;3,19;5767,82
200023414;2021-08-22-2021-08-28;[00-65);64;387225,75;707,26;22134,15;182,65;3,20;5716,08
200023414;2021-08-23-2021-08-29;[00-65);64;387225,75;696,18;22013,56;179,79;3,16;5684,94
200023414;2021-08-24-2021-08-30;[00-65);64;387225,75;652,58;21555,54;168,53;3,03;5566,66
200023414;2021-08-25-2021-08-31;[00-65);64;387225,75;630,72;21063,06;162,88;2,99;5439,48
200023414;2021-08-26-2021-09-01;[00-65);64;387225,75;589,82;20541,51;152,32;2,87;5304,79
200023414;2021-08-27-2021-09-02;[00-65);64;387225,75;552,93;20045,39;142,79;2,76;5176,67
200023414;2021-08-28-2021-09-03;[00-65);64;387225,75;524,56;19697,34;135,47;2,66;5086,78
200023414;2021-08-29-2021-09-04;[00-65);64;387225,75;494,07;19802,30;127,59;2,50;5113,89
200023414;2021-08-30-2021-09-05;[00-65);64;387225,75;489,22;19769,04;126,34;2,47;5105,30
200023414;2021-08-31-2021-09-06;[00-65);64;387225,75;459,29;19167,50;118,61;2,40;4949,95
200023414;2021-09-01-2021-09-07;[00-65);64;387225,75;412,58;18805,38;106,55;2,19;4856,44
200023414;2021-09-02-2021-09-08;[00-65);64;387225,75;397,64;18651,52;102,69;2,13;4816,70
200023414;2021-09-03-2021-09-09;[00-65);64;387225,75;383,57;19310,79;99,06;1,99;4986,96
200023414;2021-09-04-2021-09-10;[00-65);64;387225,75;353,59;19123,10;91,31;1,85;4938,49
200023414;2021-09-05-2021-09-11;[00-65);64;387225,75;333,09;19027,12;86,02;1,75;4913,70
200023414;2021-09-06-2021-09-12;[00-65);64;387225,75;322,45;18958,99;83,27;1,70;4896,11
200023414;2021-09-07-2021-09-13;[00-65);64;387225,75;291,17;19009,12;75,19;1,53;4909,05
200023414;2021-09-08-2021-09-14;[00-65);64;387225,75;280,88;19360,39;72,54;1,45;4999,77
200023414;2021-09-09-2021-09-15;[00-65);64;387225,75;264,44;19199,17;68,29;1,38;4958,13
200023414;2021-09-10-2021-09-16;[00-65);64;387225,75;245,07;18619,65;63,29;1,32;4808,47
200023414;2021-09-11-2021-09-17;[00-65);64;387225,75;237,77;19003,43;61,40;1,25;4907,58
200023414;2021-09-12-2021-09-18;[00-65);64;387225,75;239,69;18728,45;61,90;1,28;4836,57
200023414;2021-09-13-2021-09-19;[00-65);64;387225,75;241,33;18677,31;62,32;1,29;4823,37
200023414;2021-09-14-2021-09-20;[00-65);64;387225,75;261,99;18971,11;67,66;1,38;4899,24
200023414;2021-09-15-2021-09-21;[00-65);64;387225,75;254,73;19702,36;65,78;1,29;5088,08
200023414;2021-09-16-2021-09-22;[00-65);64;387225,75;269,47;19815,64;69,59;1,36;5117,33
200023414;2021-09-17-2021-09-23;[00-65);64;387225,75;276,30;20193,50;71,35;1,37;5214,92
200023414;2021-09-18-2021-09-24;[00-65);64;387225,75;290,31;20455,64;74,97;1,42;5282,61
200023414;2021-09-19-2021-09-25;[00-65);64;387225,75;292,98;20525,18;75,66;1,43;5300,57
200023414;2021-09-20-2021-09-26;[00-65);64;387225,75;292,98;20457,97;75,66;1,43;5283,22
200023414;2021-09-21-2021-09-27;[00-65);64;387225,75;250,48;21071,79;64,69;1,19;5441,73
200023414;2021-09-22-2021-09-28;[00-65);64;387225,75;239,74;20899,06;61,91;1,15;5397,13
200023414;2021-09-23-2021-09-29;[00-65);64;387225,75;210,02;20552,73;54,24;1,02;5307,69
200023414;2021-09-24-2021-09-30;[00-65);64;387225,75;183,63;21269,36;47,42;0,86;5492,75
200023414;2021-09-25-2021-10-01;[00-65);64;387225,75;161,88;20909,44;41,80;0,77;5399,81
200023414;2021-09-26-2021-10-02;[00-65);64;387225,75;140,80;20782,66;36,36;0,68;5367,07
200023414;2021-09-27-2021-10-03;[00-65);64;387225,75;135,80;20724,41;35,07;0,66;5352,02
200023414;2021-09-28-2021-10-04;[00-65);64;387225,75;130,14;21146,78;33,61;0,62;5461,10
200023414;2021-09-29-2021-10-05;[00-65);64;387225,75;115,14;21342,91;29,73;0,54;5511,75
200023414;2021-09-30-2021-10-06;[00-65);64;387225,75;120,91;21070,26;31,22;0,57;5441,34
